Unnamed: 0,question_id,query,difficulty,function,collection,step,product,response,retrieved_docs
185,1472,"In 2012, who had the least consumption in LAM?",moderate,retrieve,debit_card_specializing,"retrieve ""yearmonth"" dataset",yearmonth,yearmonth,"['The dataset titled ""yearmonth"" contains two columns: ""Date"" and ""Consumption."" The ""Date"" column represents the year and month in a YYYYMM format, while the ""Consumption"" column indicates the corresponding consumption values in a numerical format. The data includes two entries, with the first entry dated July 2012 showing a consumption of 528.3, and the second entry dated February 2013 with a significantly higher consumption of 1598.28. This dataset could be useful for analyzing trends in consumption over time.', 'The dataset titled ""transactions_1k"" contains transaction records from a gas station, detailing customer purchases. Each entry includes the date and time of the transaction, along with unique identifiers for the customer, card, and gas station. Additionally, the dataset provides information on the product purchased, the quantity (Amount), and the total price of the transaction. The two sample records indicate transactions that occurred on August 24, 2012, showcasing different customers and amounts spent at the same gas station.', 'The dataset titled ""posts"" contains information about various questions and answers related to statistical methods and Bayesian modeling. It includes key attributes such as PostTypeId, AcceptedAnswerId, CreationDate, Score, ViewCount, and Body, which provide insights into user engagement and content relevance. The data features two entries, one focusing on eliciting prior distributions from experts in Bayesian models and the other discussing the concept of normality in statistical methods. Each entry is enriched with metadata like OwnerUserId, LastActivityDate, Tags, and interaction metrics such as AnswerCount and CommentCount, allowing for a comprehensive analysis of user contributions and topic popularity.', 'The dataset titled ""customers"" contains information about different market segments and their associated currencies. It includes two entries: one for the Small and Medium Enterprises (SME) segment, which uses the Euro (EUR), and another for the Latin America (LAM) segment, also utilizing the Euro (EUR). This data provides insights into the currency preferences of various customer segments, specifically highlighting the use of the Euro across these markets.', 'The dataset ""lapTimes"" contains lap time information for a racing event, specifically detailing the performance of a driver identified by the driverId. It includes two entries, each representing a lap completed by the driver. The columns provide the lap number, the driver\'s finishing position for that lap, the time taken to complete the lap in a minute:second.millisecond format, and the total time in milliseconds. This data can be useful for analyzing the driver\'s performance over multiple laps.', 'The dataset titled ""Budget"" contains financial information related to various categories of expenses. It includes two entries: one for Advertisement and another for Food. Each entry provides details such as the total amount spent, the remaining budget, the overall allocated amount, the status of the event (both marked as ""Closed""), and a link to the respective event. This data can be useful for analyzing budget allocation and expenditure in different categories.']"
189,32,What is the eligible free or reduced price meal rate for the top 5 schools in grades 1-12 with the highest free or reduced price meal count of the schools with the ownership code 66?,moderate,retrieve,california_schools,"retrieve ""frpm"" dataset",frpm,frpm,"['The dataset titled ""frpm"" contains information from the 2014-2015 academic year, focusing on schools within Alameda County, California. It includes data for two schools: FAME Public Charter and Envision Academy for Arts & Technology, both categorized under the County Office of Education. Key metrics provided include enrollment figures, free meal counts, and percentages of students eligible for free meals and free/reduced-price meals (FRPM) for both K-12 and ages 5-17. The dataset highlights the socioeconomic status of the student population and the schools\' participation in federal meal programs.', 'The dataset titled ""satscores"" contains information related to SAT scores and enrollment statistics for educational institutions in Alameda County. It includes two records: one for a district (D) and another for a school (S). Key metrics provided are the number of students enrolled, the number of test takers, and average scores in reading, math, and writing, along with the number of students scoring 1500 or above. The data highlights the performance of FAME Public Charter School and the overall district, allowing for comparisons in academic achievement.', 'The dataset titled ""Major"" contains information about academic programs offered within specific colleges. It includes three columns: ""major_name,"" which lists the names of the majors, ""department,"" which indicates the associated department, and ""college,"" which specifies the college to which the department belongs. The data features two entries: ""Outdoor Product Design and Development"" and ""Agricultural Communication,"" both housed under the School of Applied Sciences, Technology and Education within the College of Agriculture and Applied Sciences. This dataset provides insights into the structure of academic offerings in this particular college.', 'The dataset titled ""Budget"" contains financial information related to various categories of expenses. It includes two entries: one for Advertisement and another for Food. Each entry provides details such as the total amount spent, the remaining budget, the overall allocated amount, the status of the event (both marked as ""Closed""), and a link to the respective event. This data can be useful for analyzing budget allocation and expenditure in different categories.', 'The dataset titled ""transactions_1k"" contains transaction records from a gas station, detailing customer purchases. Each entry includes the date and time of the transaction, along with unique identifiers for the customer, card, and gas station. Additionally, the dataset provides information on the product purchased, the quantity (Amount), and the total price of the transaction. The two sample records indicate transactions that occurred on August 24, 2012, showcasing different customers and amounts spent at the same gas station.', 'The dataset titled ""League"" contains information about football leagues from different countries. It includes two columns: ""country_id,"" which represents a unique identifier for each league, and ""name,"" which specifies the name of the league. The data features the Belgium Jupiler League and the England Premier League, providing insights into the top football competitions in these countries. Each entry is formatted with the country ID followed by the league name, making it easy to identify and categorize the leagues.', 'The dataset titled ""tags"" contains information about specific tags used in a forum or discussion platform. It includes four columns: TagName, Count, ExcerptPostId, and WikiPostId. The data reveals that the tag ""bayesian"" has been used 1,342 times, while the tag ""prior"" has a count of 168. Each tag is associated with specific post IDs, indicating their relevance in the context of the platform\'s content.']"
196,77,Which schools served a grade span of Kindergarten to 9th grade in the county of Los Angeles and what is its Percent (%) Eligible FRPM (Ages 5-17)?,moderate,retrieve,california_schools,"Retrieve school data from the ""frpm"" dataset.",frpm,schools,"['The dataset titled ""frpm"" contains information from the 2014-2015 academic year, focusing on schools within Alameda County, California. It includes data for two schools: FAME Public Charter and Envision Academy for Arts & Technology, both categorized under the County Office of Education. Key metrics provided include enrollment figures, free meal counts, and percentages of students eligible for free meals and free/reduced-price meals (FRPM) for both K-12 and ages 5-17. The dataset highlights the socioeconomic status of the student population and the schools\' participation in federal meal programs.', 'The dataset titled ""satscores"" contains information related to SAT scores and enrollment statistics for educational institutions in Alameda County. It includes two records: one for a district (D) and another for a school (S). Key metrics provided are the number of students enrolled, the number of test takers, and average scores in reading, math, and writing, along with the number of students scoring 1500 or above. The data highlights the performance of FAME Public Charter School and the overall district, allowing for comparisons in academic achievement.', 'The dataset titled ""schools"",the  provided dataset contains information about educational institutions in Alameda County, California. It includes details such as the CDS code, NCES district and school identifiers, status type (active or closed), and various contact information including addresses, phone numbers, and websites. Additionally, the dataset specifies the type of funding, operational characteristics, and administrative contacts for each school. The data reflects both active and closed schools, with the last update noted for each entry, offering a comprehensive overview of the educational landscape in the region.', 'The dataset titled ""posts"" contains information about various questions and answers related to statistical methods and Bayesian modeling. It includes key attributes such as PostTypeId, AcceptedAnswerId, CreationDate, Score, ViewCount, and Body, which provide insights into user engagement and content relevance. The data features two entries, one focusing on eliciting prior distributions from experts in Bayesian models and the other discussing the concept of normality in statistical methods. Each entry is enriched with metadata like OwnerUserId, LastActivityDate, Tags, and interaction metrics such as AnswerCount and CommentCount, allowing for a comprehensive analysis of user contributions and topic popularity.', 'The dataset titled ""Zip_Code"" contains information about unique entries related to Holtsville, located in Suffolk County, New York. It includes columns for type, city, county, state, and a short state abbreviation. The data indicates that all entries pertain to the same location, highlighting the unique characteristics of Holtsville within its county and state context. This dataset may be useful for geographic analysis or demographic studies focused on this specific area.', 'The dataset titled ""Team"" contains information about two football teams, KRC Genk and Beerschot AC. Each entry includes a unique team API ID, FIFA API ID, the full name of the team, and its short name. Specifically, KRC Genk is identified by the API IDs 9987 and 673, while Beerschot AC is represented by 9993 and 675. This data can be useful for analyzing team statistics and performance in various football-related applications.', 'The dataset ""lapTimes"" contains lap time information for a racing event, specifically detailing the performance of a driver identified by the driverId. It includes two entries, each representing a lap completed by the driver. The columns provide the lap number, the driver\'s finishing position for that lap, the time taken to complete the lap in a minute:second.millisecond format, and the total time in milliseconds. This data can be useful for analyzing the driver\'s performance over multiple laps.']"
0,955,"What is the average time in seconds of champion for each year, before year 1975?",challenging,retrieve,formula_1,retrieve seasons dataset,seasons,seasons,"['The dataset titled ""seasons"" contains a single column labeled ""url,"" which includes links to Wikipedia pages detailing the Formula One seasons of 1950 and 1951. Each entry provides a direct URL to the respective season\'s overview, allowing users to access historical information about the early years of Formula One racing. This data is valuable for researchers and enthusiasts interested in the evolution of the sport during its formative years.', 'The dataset titled ""Player_Attributes"" contains detailed information about football players, specifically focusing on their performance metrics and attributes. Each entry includes a unique player identifier, the date of the data record, overall rating, potential, and various skill ratings such as crossing, finishing, and dribbling. The data also captures physical attributes like acceleration, sprint speed, and strength, as well as tactical skills including positioning and marking. The records span two dates in 2015 and 2016, providing insights into player development over time.', 'The dataset titled ""Match"" contains detailed information about football matches from the 2008/2009 season. It includes various attributes such as country and league identifiers, match date, stage, and unique match API IDs. Additionally, the data provides insights into team performance, including goals scored by home and away teams, player lineups, and match statistics like shots on target, fouls committed, and possession percentages. The dataset also features betting odds from multiple bookmakers, offering a comprehensive view of the matches and their outcomes.', 'The dataset titled ""posts"" contains information about various questions and answers related to statistical methods and Bayesian modeling. It includes key attributes such as PostTypeId, AcceptedAnswerId, CreationDate, Score, ViewCount, and Body, which provide insights into user engagement and content relevance. The data features two entries, one focusing on eliciting prior distributions from experts in Bayesian models and the other discussing the concept of normality in statistical methods. Each entry is enriched with metadata like OwnerUserId, LastActivityDate, Tags, and interaction metrics such as AnswerCount and CommentCount, allowing for a comprehensive analysis of user contributions and topic popularity.', 'The dataset ""lapTimes"" contains lap time information for a racing event, specifically detailing the performance of a driver identified by the driverId. It includes two entries, each representing a lap completed by the driver. The columns provide the lap number, the driver\'s finishing position for that lap, the time taken to complete the lap in a minute:second.millisecond format, and the total time in milliseconds. This data can be useful for analyzing the driver\'s performance over multiple laps.', 'The dataset titled ""satscores"" contains information related to SAT scores and enrollment statistics for educational institutions in Alameda County. It includes two records: one for a district (D) and another for a school (S). Key metrics provided are the number of students enrolled, the number of test takers, and average scores in reading, math, and writing, along with the number of students scoring 1500 or above. The data highlights the performance of FAME Public Charter School and the overall district, allowing for comparisons in academic achievement.', 'The dataset titled ""pitStops"" contains information about pit stop events during a racing event. It includes columns for driver identification (driverId), the stop number (stop), the lap number (lap), the time of the stop (time), the duration of the stop (duration), and the duration in milliseconds (milliseconds). The data provided includes two entries for driver ID 1, detailing their pit stops on laps 12 and 24, along with the corresponding times and durations for each stop. This dataset is useful for analyzing pit stop strategies and performance during the race.', 'The dataset titled ""frpm"" contains information from the 2014-2015 academic year, focusing on schools within Alameda County, California. It includes data for two schools: FAME Public Charter and Envision Academy for Arts & Technology, both categorized under the County Office of Education. Key metrics provided include enrollment figures, free meal counts, and percentages of students eligible for free meals and free/reduced-price meals (FRPM) for both K-12 and ages 5-17. The dataset highlights the socioeconomic status of the student population and the schools\' participation in federal meal programs.']"
2,955,"What is the average time in seconds of champion for each year, before year 1975?",challenging,retrieve,formula_1,retrieve lapTimes dataset,lapTimes,seasons,"['The dataset titled ""seasons"" contains a single column labeled ""url,"" which includes links to Wikipedia pages detailing the Formula One seasons of 1950 and 1951. Each entry provides a direct URL to the respective season\'s overview, allowing users to access historical information about the early years of Formula One racing. This data is valuable for researchers and enthusiasts interested in the evolution of the sport during its formative years.', 'The dataset titled ""Player_Attributes"" contains detailed information about football players, specifically focusing on their performance metrics and attributes. Each entry includes a unique player identifier, the date of the data record, overall rating, potential, and various skill ratings such as crossing, finishing, and dribbling. The data also captures physical attributes like acceleration, sprint speed, and strength, as well as tactical skills including positioning and marking. The records span two dates in 2015 and 2016, providing insights into player development over time.', 'The dataset titled ""Match"" contains detailed information about football matches from the 2008/2009 season. It includes various attributes such as country and league identifiers, match date, stage, and unique match API IDs. Additionally, the data provides insights into team performance, including goals scored by home and away teams, player lineups, and match statistics like shots on target, fouls committed, and possession percentages. The dataset also features betting odds from multiple bookmakers, offering a comprehensive view of the matches and their outcomes.', 'The dataset titled ""posts"" contains information about various questions and answers related to statistical methods and Bayesian modeling. It includes key attributes such as PostTypeId, AcceptedAnswerId, CreationDate, Score, ViewCount, and Body, which provide insights into user engagement and content relevance. The data features two entries, one focusing on eliciting prior distributions from experts in Bayesian models and the other discussing the concept of normality in statistical methods. Each entry is enriched with metadata like OwnerUserId, LastActivityDate, Tags, and interaction metrics such as AnswerCount and CommentCount, allowing for a comprehensive analysis of user contributions and topic popularity.', 'The dataset ""lapTimes"" contains lap time information for a racing event, specifically detailing the performance of a driver identified by the driverId. It includes two entries, each representing a lap completed by the driver. The columns provide the lap number, the driver\'s finishing position for that lap, the time taken to complete the lap in a minute:second.millisecond format, and the total time in milliseconds. This data can be useful for analyzing the driver\'s performance over multiple laps.', 'The dataset titled ""satscores"" contains information related to SAT scores and enrollment statistics for educational institutions in Alameda County. It includes two records: one for a district (D) and another for a school (S). Key metrics provided are the number of students enrolled, the number of test takers, and average scores in reading, math, and writing, along with the number of students scoring 1500 or above. The data highlights the performance of FAME Public Charter School and the overall district, allowing for comparisons in academic achievement.', 'The dataset titled ""pitStops"" contains information about pit stop events during a racing event. It includes columns for driver identification (driverId), the stop number (stop), the lap number (lap), the time of the stop (time), the duration of the stop (duration), and the duration in milliseconds (milliseconds). The data provided includes two entries for driver ID 1, detailing their pit stops on laps 12 and 24, along with the corresponding times and durations for each stop. This dataset is useful for analyzing pit stop strategies and performance during the race.', 'The dataset titled ""frpm"" contains information from the 2014-2015 academic year, focusing on schools within Alameda County, California. It includes data for two schools: FAME Public Charter and Envision Academy for Arts & Technology, both categorized under the County Office of Education. Key metrics provided include enrollment figures, free meal counts, and percentages of students eligible for free meals and free/reduced-price meals (FRPM) for both K-12 and ages 5-17. The dataset highlights the socioeconomic status of the student population and the schools\' participation in federal meal programs.']"
7,990,What is the constructor reference name of the champion in the 2009 Singapore Grand Prix? Please give its website.,challenging,retrieve,formula_1,retrieve race data,races,constructorStandings,"['The dataset titled ""races"" contains information about two Formula 1 Grand Prix events held in 2009. It includes details such as the year, round number, circuit ID, race name, date, time, and a URL for further information. The events featured are the Malaysian Grand Prix, which took place on April 5, 2009, and the Chinese Grand Prix, held on April 19, 2009. Each entry provides a comprehensive overview of the race details, making it a valuable resource for fans and researchers interested in the 2009 Formula 1 season.', 'The dataset titled ""constructors"" contains information about two prominent Formula 1 teams: McLaren and BMW Sauber. Each entry includes the constructor reference, the full name of the team, their nationality, and a URL linking to their respective Wikipedia pages for further details. The data highlights McLaren as a British team and BMW Sauber as a German team, providing a glimpse into the diverse origins of Formula 1 constructors. This dataset is useful for understanding the background and identity of these racing teams within the sport.', 'The dataset titled ""constructorStandings"" contains information about the performance of constructors in a specific race, identified by the raceId. It includes details such as the constructorId, points earned, finishing position, position text, and the number of wins for each constructor. The data reveals that constructor 1 secured 14 points and finished in 1st position with 1 win, while constructor 2 earned 8 points, finishing in 3rd position with no wins. This dataset provides a concise overview of the constructors\' standings in the race.', 'The dataset titled ""seasons"" contains a single column labeled ""url,"" which includes links to Wikipedia pages detailing the Formula One seasons of 1950 and 1951. Each entry provides a direct URL to the respective season\'s overview, allowing users to access historical information about the early years of Formula One racing. This data is valuable for researchers and enthusiasts interested in the evolution of the sport during its formative years.', 'The dataset titled ""Team"" contains information about two football teams, KRC Genk and Beerschot AC. Each entry includes a unique team API ID, FIFA API ID, the full name of the team, and its short name. Specifically, KRC Genk is identified by the API IDs 9987 and 673, while Beerschot AC is represented by 9993 and 675. This data can be useful for analyzing team statistics and performance in various football-related applications.']"
8,990,What is the constructor reference name of the champion in the 2009 Singapore Grand Prix? Please give its website.,challenging,retrieve,formula_1,retrieve constructor standings data,constructorStandings,constructorStandings,"['The dataset titled ""races"" contains information about two Formula 1 Grand Prix events held in 2009. It includes details such as the year, round number, circuit ID, race name, date, time, and a URL for further information. The events featured are the Malaysian Grand Prix, which took place on April 5, 2009, and the Chinese Grand Prix, held on April 19, 2009. Each entry provides a comprehensive overview of the race details, making it a valuable resource for fans and researchers interested in the 2009 Formula 1 season.', 'The dataset titled ""constructors"" contains information about two prominent Formula 1 teams: McLaren and BMW Sauber. Each entry includes the constructor reference, the full name of the team, their nationality, and a URL linking to their respective Wikipedia pages for further details. The data highlights McLaren as a British team and BMW Sauber as a German team, providing a glimpse into the diverse origins of Formula 1 constructors. This dataset is useful for understanding the background and identity of these racing teams within the sport.', 'The dataset titled ""constructorStandings"" contains information about the performance of constructors in a specific race, identified by the raceId. It includes details such as the constructorId, points earned, finishing position, position text, and the number of wins for each constructor. The data reveals that constructor 1 secured 14 points and finished in 1st position with 1 win, while constructor 2 earned 8 points, finishing in 3rd position with no wins. This dataset provides a concise overview of the constructors\' standings in the race.', 'The dataset titled ""seasons"" contains a single column labeled ""url,"" which includes links to Wikipedia pages detailing the Formula One seasons of 1950 and 1951. Each entry provides a direct URL to the respective season\'s overview, allowing users to access historical information about the early years of Formula One racing. This data is valuable for researchers and enthusiasts interested in the evolution of the sport during its formative years.', 'The dataset titled ""Team"" contains information about two football teams, KRC Genk and Beerschot AC. Each entry includes a unique team API ID, FIFA API ID, the full name of the team, and its short name. Specifically, KRC Genk is identified by the API IDs 9987 and 673, while Beerschot AC is represented by 9993 and 675. This data can be useful for analyzing team statistics and performance in various football-related applications.']"
10,990,What is the constructor reference name of the champion in the 2009 Singapore Grand Prix? Please give its website.,challenging,retrieve,formula_1,retrieve constructor data,constructor,constructorStandings,"['The dataset titled ""races"" contains information about two Formula 1 Grand Prix events held in 2009. It includes details such as the year, round number, circuit ID, race name, date, time, and a URL for further information. The events featured are the Malaysian Grand Prix, which took place on April 5, 2009, and the Chinese Grand Prix, held on April 19, 2009. Each entry provides a comprehensive overview of the race details, making it a valuable resource for fans and researchers interested in the 2009 Formula 1 season.', 'The dataset titled ""constructors"" contains information about two prominent Formula 1 teams: McLaren and BMW Sauber. Each entry includes the constructor reference, the full name of the team, their nationality, and a URL linking to their respective Wikipedia pages for further details. The data highlights McLaren as a British team and BMW Sauber as a German team, providing a glimpse into the diverse origins of Formula 1 constructors. This dataset is useful for understanding the background and identity of these racing teams within the sport.', 'The dataset titled ""constructorStandings"" contains information about the performance of constructors in a specific race, identified by the raceId. It includes details such as the constructorId, points earned, finishing position, position text, and the number of wins for each constructor. The data reveals that constructor 1 secured 14 points and finished in 1st position with 1 win, while constructor 2 earned 8 points, finishing in 3rd position with no wins. This dataset provides a concise overview of the constructors\' standings in the race.', 'The dataset titled ""seasons"" contains a single column labeled ""url,"" which includes links to Wikipedia pages detailing the Formula One seasons of 1950 and 1951. Each entry provides a direct URL to the respective season\'s overview, allowing users to access historical information about the early years of Formula One racing. This data is valuable for researchers and enthusiasts interested in the evolution of the sport during its formative years.', 'The dataset titled ""Team"" contains information about two football teams, KRC Genk and Beerschot AC. Each entry includes a unique team API ID, FIFA API ID, the full name of the team, and its short name. Specifically, KRC Genk is identified by the API IDs 9987 and 673, while Beerschot AC is represented by 9993 and 675. This data can be useful for analyzing team statistics and performance in various football-related applications.']"
13,416,What percentage of cards without power are in French?,challenging,retrieve,card_games,"Retrieve ""superpower"" dataset",superpower,foreign_data,"['The dataset titled ""cards"",the provided data contains information about two Magic: The Gathering cards, ""Ancestor\'s Chosen"" and ""Angel of Mercy."" Each card entry includes various attributes such as the artist, mana cost, card type, and special abilities. For instance, ""Ancestor\'s Chosen"" is a Human Cleric with a converted mana cost of 7 and the ability to gain life based on the number of cards in the graveyard, while ""Angel of Mercy"" is an Angel that allows the player to gain life upon entering the battlefield. The data also includes links for purchasing the cards from different marketplaces, rarity classifications, and additional gameplay details.', 'The dataset titled ""foreign_data"" contains information about a specific creature card from a trading card game, presented in two different languages: German and Spanish. Each entry includes the flavor text, language, multiverse ID, card name, abilities, type, and a unique identifier (UUID). The card, known as ""Ausgewählter der Ahnfrau"" in German and ""Elegido de la Antepasada"" in Spanish, features abilities such as first strike and life gain based on the number of cards in the graveyard. This data provides insights into the card\'s characteristics and its representation in different languages.', 'The dataset titled ""set_translations"",the provided data contains information about various card sets from a trading card game, specifically focusing on the Core Set. Each entry includes details such as the base set size, block, booster configurations, and release dates. The data also specifies whether the cards are foil, foreign, or online-only, along with unique identifiers like mcmId and tcgplayerGroupId. Additionally, the entries include the total set size and type, offering a comprehensive overview of the card sets and their characteristics.', 'The dataset titled ""hero_power"" contains a single column labeled ""power_id,"" which includes two entries: \'1\' and \'18\'. Each entry represents a unique identifier for different powers associated with heroes. The values are formatted as strings with newline characters, indicating that they may have been extracted from a text-based source. This dataset could be useful for analyzing the various powers attributed to heroes in a specific context, such as a game or a comic book universe.', 'The dataset ""lapTimes"" contains lap time information for a racing event, specifically detailing the performance of a driver identified by the driverId. It includes two entries, each representing a lap completed by the driver. The columns provide the lap number, the driver\'s finishing position for that lap, the time taken to complete the lap in a minute:second.millisecond format, and the total time in milliseconds. This data can be useful for analyzing the driver\'s performance over multiple laps.', 'The dataset titled ""Budget"" contains financial information related to various categories of expenses. It includes two entries: one for Advertisement and another for Food. Each entry provides details such as the total amount spent, the remaining budget, the overall allocated amount, the status of the event (both marked as ""Closed""), and a link to the respective event. This data can be useful for analyzing budget allocation and expenditure in different categories.', 'The dataset titled ""satscores"" contains information related to SAT scores and enrollment statistics for educational institutions in Alameda County. It includes two records: one for a district (D) and another for a school (S). Key metrics provided are the number of students enrolled, the number of test takers, and average scores in reading, math, and writing, along with the number of students scoring 1500 or above. The data highlights the performance of FAME Public Charter School and the overall district, allowing for comparisons in academic achievement.']"
20,1028,"In Scotland Premier League, which away team won the most during the 2010 season?",challenging,retrieve,european_football_2,retrieve League Dataset,League,Match,"['The dataset titled ""Match"" contains detailed information about football matches from the 2008/2009 season. It includes various attributes such as country and league identifiers, match date, stage, and unique match API IDs. Additionally, the data provides insights into team performance, including goals scored by home and away teams, player lineups, and match statistics like shots on target, fouls committed, and possession percentages. The dataset also features betting odds from multiple bookmakers, offering a comprehensive view of the matches and their outcomes.', 'The dataset titled ""League"" contains information about football leagues from different countries. It includes two columns: ""country_id,"" which represents a unique identifier for each league, and ""name,"" which specifies the name of the league. The data features the Belgium Jupiler League and the England Premier League, providing insights into the top football competitions in these countries. Each entry is formatted with the country ID followed by the league name, making it easy to identify and categorize the leagues.', 'The dataset titled ""Team"" contains information about two football teams, KRC Genk and Beerschot AC. Each entry includes a unique team API ID, FIFA API ID, the full name of the team, and its short name. Specifically, KRC Genk is identified by the API IDs 9987 and 673, while Beerschot AC is represented by 9993 and 675. This data can be useful for analyzing team statistics and performance in various football-related applications.', 'The dataset titled ""Team_Attributes"" contains detailed attributes of football teams over specific dates, focusing on various aspects of their gameplay. Each entry includes a unique team identifier, the date of the recorded attributes, and metrics related to build-up play, chance creation, and defensive strategies. Key attributes include build-up play speed, dribbling, passing, and positioning, as well as chance creation metrics like passing, crossing, and shooting. Additionally, the dataset provides insights into defensive pressure, aggression, and team width, allowing for a comprehensive analysis of team performance and tactics over time.', 'The dataset titled ""pitStops"" contains information about pit stop events during a racing event. It includes columns for driver identification (driverId), the stop number (stop), the lap number (lap), the time of the stop (time), the duration of the stop (duration), and the duration in milliseconds (milliseconds). The data provided includes two entries for driver ID 1, detailing their pit stops on laps 12 and 24, along with the corresponding times and durations for each stop. This dataset is useful for analyzing pit stop strategies and performance during the race.']"
22,1028,"In Scotland Premier League, which away team won the most during the 2010 season?",challenging,retrieve,european_football_2,retrieve Match Dataset,Match,Match,"['The dataset titled ""Match"" contains detailed information about football matches from the 2008/2009 season. It includes various attributes such as country and league identifiers, match date, stage, and unique match API IDs. Additionally, the data provides insights into team performance, including goals scored by home and away teams, player lineups, and match statistics like shots on target, fouls committed, and possession percentages. The dataset also features betting odds from multiple bookmakers, offering a comprehensive view of the matches and their outcomes.', 'The dataset titled ""League"" contains information about football leagues from different countries. It includes two columns: ""country_id,"" which represents a unique identifier for each league, and ""name,"" which specifies the name of the league. The data features the Belgium Jupiler League and the England Premier League, providing insights into the top football competitions in these countries. Each entry is formatted with the country ID followed by the league name, making it easy to identify and categorize the leagues.', 'The dataset titled ""Team"" contains information about two football teams, KRC Genk and Beerschot AC. Each entry includes a unique team API ID, FIFA API ID, the full name of the team, and its short name. Specifically, KRC Genk is identified by the API IDs 9987 and 673, while Beerschot AC is represented by 9993 and 675. This data can be useful for analyzing team statistics and performance in various football-related applications.', 'The dataset titled ""Team_Attributes"" contains detailed attributes of football teams over specific dates, focusing on various aspects of their gameplay. Each entry includes a unique team identifier, the date of the recorded attributes, and metrics related to build-up play, chance creation, and defensive strategies. Key attributes include build-up play speed, dribbling, passing, and positioning, as well as chance creation metrics like passing, crossing, and shooting. Additionally, the dataset provides insights into defensive pressure, aggression, and team width, allowing for a comprehensive analysis of team performance and tactics over time.', 'The dataset titled ""pitStops"" contains information about pit stop events during a racing event. It includes columns for driver identification (driverId), the stop number (stop), the lap number (lap), the time of the stop (time), the duration of the stop (duration), and the duration in milliseconds (milliseconds). The data provided includes two entries for driver ID 1, detailing their pit stops on laps 12 and 24, along with the corresponding times and durations for each stop. This dataset is useful for analyzing pit stop strategies and performance during the race.']"
29,1084,"Among the players born before the year 1986, how many of them would remain in his position and defense while the team attacked?",challenging,retrieve,european_football_2,retrieve Player data,Player,Player_Attributes,"['The dataset titled ""Player"" contains information about two football players, Aaron Appindangoye and Aaron Cresswell. Each entry includes the player\'s unique API ID, FIFA API ID, name, birthday, height in centimeters, and weight in grams. The data provides insights into the players\' physical attributes and identification numbers, which can be useful for analysis in sports analytics or player comparison studies. The birthdays indicate that both players were born in the late 20th century, with Appindangoye being born on February 29, 1992, and Cresswell on December 15, 1989.', 'The dataset titled ""Player_Attributes"" contains detailed information about football players, specifically focusing on their performance metrics and attributes. Each entry includes a unique player identifier, the date of the data record, overall rating, potential, and various skill ratings such as crossing, finishing, and dribbling. The data also captures physical attributes like acceleration, sprint speed, and strength, as well as tactical skills including positioning and marking. The records span two dates in 2015 and 2016, providing insights into player development over time.', 'The dataset titled ""Team_Attributes"" contains detailed attributes of football teams over specific dates, focusing on various aspects of their gameplay. Each entry includes a unique team identifier, the date of the recorded attributes, and metrics related to build-up play, chance creation, and defensive strategies. Key attributes include build-up play speed, dribbling, passing, and positioning, as well as chance creation metrics like passing, crossing, and shooting. Additionally, the dataset provides insights into defensive pressure, aggression, and team width, allowing for a comprehensive analysis of team performance and tactics over time.', 'The dataset titled ""Match"" contains detailed information about football matches from the 2008/2009 season. It includes various attributes such as country and league identifiers, match date, stage, and unique match API IDs. Additionally, the data provides insights into team performance, including goals scored by home and away teams, player lineups, and match statistics like shots on target, fouls committed, and possession percentages. The dataset also features betting odds from multiple bookmakers, offering a comprehensive view of the matches and their outcomes.', 'The dataset titled ""constructorStandings"" contains information about the performance of constructors in a specific race, identified by the raceId. It includes details such as the constructorId, points earned, finishing position, position text, and the number of wins for each constructor. The data reveals that constructor 1 secured 14 points and finished in 1st position with 1 win, while constructor 2 earned 8 points, finishing in 3rd position with no wins. This dataset provides a concise overview of the constructors\' standings in the race.', 'The dataset titled ""Team"" contains information about two football teams, KRC Genk and Beerschot AC. Each entry includes a unique team API ID, FIFA API ID, the full name of the team, and its short name. Specifically, KRC Genk is identified by the API IDs 9987 and 673, while Beerschot AC is represented by 9993 and 675. This data can be useful for analyzing team statistics and performance in various football-related applications.', 'The dataset ""lapTimes"" contains lap time information for a racing event, specifically detailing the performance of a driver identified by the driverId. It includes two entries, each representing a lap completed by the driver. The columns provide the lap number, the driver\'s finishing position for that lap, the time taken to complete the lap in a minute:second.millisecond format, and the total time in milliseconds. This data can be useful for analyzing the driver\'s performance over multiple laps.']"
