Unnamed: 0,question_id,query,difficulty,function,collection,step,response,retrieved_docs,mmr,hit_rate,precision,recall,f1,correctness_LLM,simple_match,exact_match
30,951,How many Japanese constructors have 0 points in 2 races?,simple,filter,formula_1,filter constructorStandings for Japanese constructors,filter,"['function name:sortby\nbase_api: http://127.0.0.1:5200/sortby\ndescription: sorts the data based on a the provided columns and either ascending or descending\nfilter_dict: [{\'columns\': \'a column on which the sorting is based on\'}, {\'ascending\': ""\'True\' if the data is sorted ascending, \'False\' for descending""}]\n', ""function name:division\nbase_api: http://127.0.0.1:5200/division\ndescription: Calcuates division of multiple data sources\nfilter_dict: [{'source_A': 'The data source which is divided by source_B'}, {'source_B': 'The data source which divides source_A'}]\n"", ""function name:filter\nbase_api: http://127.0.0.1:5200/filter\ndescription: filters a data product based on the provided filterdict, it filters row wise keeping all input columns\nfilter_dict: [{'conditions': 'a dict ith the corresponding columns and their values'}]\nexample: {'condition':{'location':'berlin','year':{'min':2002,'max':2007}}\n"", ""function name:mean\nbase_api: http://127.0.0.1:5200/sum\ndescription: Calcuates the mean of a dataframe based on a list of group_by columns and\nfilter_dict: [{'group_by': 'a list of coulmns in the dataframe, can be None'}, {'columns': 'a list of columns for hicht the mean should be calculated, cant be None'}]\n""]",0.3333333333333333,1,0.25,1,0.4,1,1.0,1
31,951,How many Japanese constructors have 0 points in 2 races?,simple,filter,formula_1,filter constructorResults for constructors with 0 points,filter,"[""function name:filter\nbase_api: http://127.0.0.1:5200/filter\ndescription: filters a data product based on the provided filterdict, it filters row wise keeping all input columns\nfilter_dict: [{'conditions': 'a dict ith the corresponding columns and their values'}]\nexample: {'condition':{'location':'berlin','year':{'min':2002,'max':2007}}\n"", ""function name:sum_multiple\nbase_api: http://127.0.0.1:5200/sum_multiple\ndescription: Calcuates summation of multiple data sources\nfilter_dict: [{'source_A': 'The data source which is added to source_B'}, {'source_B': 'The data source which is added to source_A'}]\n"", ""function name:diffrence\nbase_api: http://127.0.0.1:5200/diffrence\ndescription: Calcuates diffrence between multiple data sources\nfilter_dict: [{'source_A': 'The data source from which source_B is subtracted'}, {'source_B': 'The data source which is subtracted from source_A'}]\n"", ""function name:division\nbase_api: http://127.0.0.1:5200/division\ndescription: Calcuates division of multiple data sources\nfilter_dict: [{'source_A': 'The data source which is divided by source_B'}, {'source_B': 'The data source which divides source_A'}]\n""]",1.0,1,0.25,1,0.4,1,1.0,1
32,951,How many Japanese constructors have 0 points in 2 races?,simple,filter,formula_1,filter races to identify the two specific races,filter,"[""function name:filter\nbase_api: http://127.0.0.1:5200/filter\ndescription: filters a data product based on the provided filterdict, it filters row wise keeping all input columns\nfilter_dict: [{'conditions': 'a dict ith the corresponding columns and their values'}]\nexample: {'condition':{'location':'berlin','year':{'min':2002,'max':2007}}\n"", ""function name:division\nbase_api: http://127.0.0.1:5200/division\ndescription: Calcuates division of multiple data sources\nfilter_dict: [{'source_A': 'The data source which is divided by source_B'}, {'source_B': 'The data source which divides source_A'}]\n"", ""function name:diffrence\nbase_api: http://127.0.0.1:5200/diffrence\ndescription: Calcuates diffrence between multiple data sources\nfilter_dict: [{'source_A': 'The data source from which source_B is subtracted'}, {'source_B': 'The data source which is subtracted from source_A'}]\n"", ""function name:multiplication\nbase_api: http://127.0.0.1:5200/multiplication\ndescription: Calcuates multiplication of multiple data sources\nfilter_dict: [{'source_A': 'The data source which is multiplied with source_B'}, {'source_B': 'The data source which is multiplied with source_A'}]\n""]",1.0,1,0.25,1,0.4,1,1.0,1
33,951,How many Japanese constructors have 0 points in 2 races?,simple,combine,formula_1,combine filtered constructorStandings and constructorResults to identify Japanese constructors with 0 points in the two races,diffrence,"[""function name:diffrence\nbase_api: http://127.0.0.1:5200/diffrence\ndescription: Calcuates diffrence between multiple data sources\nfilter_dict: [{'source_A': 'The data source from which source_B is subtracted'}, {'source_B': 'The data source which is subtracted from source_A'}]\n"", ""function name:division\nbase_api: http://127.0.0.1:5200/division\ndescription: Calcuates division of multiple data sources\nfilter_dict: [{'source_A': 'The data source which is divided by source_B'}, {'source_B': 'The data source which divides source_A'}]\n"", ""function name:sum_multiple\nbase_api: http://127.0.0.1:5200/sum_multiple\ndescription: Calcuates summation of multiple data sources\nfilter_dict: [{'source_A': 'The data source which is added to source_B'}, {'source_B': 'The data source which is added to source_A'}]\n"", ""function name:mean\nbase_api: http://127.0.0.1:5200/sum\ndescription: Calcuates the mean of a dataframe based on a list of group_by columns and\nfilter_dict: [{'group_by': 'a list of coulmns in the dataframe, can be None'}, {'columns': 'a list of columns for hicht the mean should be calculated, cant be None'}]\n""]",0.0,0,0.0,0,0.0,0,0.0,0
34,951,How many Japanese constructors have 0 points in 2 races?,simple,count,formula_1,count the number of Japanese constructors identified,count,"[""function name:count\nbase_api: http://127.0.0.1:5200/count\ndescription: counts the occurences of a specific value or values\nfilter_dict: [{'columns': 'a column in which the value to count is present'}, {'value': 'the value to count '}]\n"", ""function name:sum_multiple\nbase_api: http://127.0.0.1:5200/sum_multiple\ndescription: Calcuates summation of multiple data sources\nfilter_dict: [{'source_A': 'The data source which is added to source_B'}, {'source_B': 'The data source which is added to source_A'}]\n"", ""function name:division\nbase_api: http://127.0.0.1:5200/division\ndescription: Calcuates division of multiple data sources\nfilter_dict: [{'source_A': 'The data source which is divided by source_B'}, {'source_B': 'The data source which divides source_A'}]\n"", ""function name:multiplication\nbase_api: http://127.0.0.1:5200/multiplication\ndescription: Calcuates multiplication of multiple data sources\nfilter_dict: [{'source_A': 'The data source which is multiplied with source_B'}, {'source_B': 'The data source which is multiplied with source_A'}]\n""]",1.0,1,0.25,1,0.4,1,1.0,1
35,951,How many Japanese constructors have 0 points in 2 races?,simple,returnResult,formula_1,return finished product,returnResult,"[""function name:retrieve\ndescription: retrieves the specified data product, takes the data products name and a list of requested columns as arguments\nfilter_dict: [{'product': 'product url'}]\n"", ""function name:combine\ndescription: combines to data products via a join\nfilter_dict: [{'columns_left': 'which columns of the first data product to match on'}, {'columns_right': 'which columns of the second data product to match on'}, {'type': 'equal or unequal'}]\n"", ""function name:filter\nbase_api: http://127.0.0.1:5200/filter\ndescription: filters a data product based on the provided filterdict, it filters row wise keeping all input columns\nfilter_dict: [{'conditions': 'a dict ith the corresponding columns and their values'}]\nexample: {'condition':{'location':'berlin','year':{'min':2002,'max':2007}}\n"", ""function name:returnResult\ndescription: retrieves or extracts  the previously computed data, specified  by the columns in a dataframe\nfilter_dict: [{'columns': 'which columns to retrun/extract'}]\n""]",0.25,1,0.25,1,0.4,1,1.0,1
36,737,What is Copycat's race?,simple,retrieve,superhero,retrieve race dataset,retrieve,"[""function name:diffrence\nbase_api: http://127.0.0.1:5200/diffrence\ndescription: Calcuates diffrence between multiple data sources\nfilter_dict: [{'source_A': 'The data source from which source_B is subtracted'}, {'source_B': 'The data source which is subtracted from source_A'}]\n"", ""function name:retrieve\ndescription: retrieves the specified data product, takes the data products name and a list of requested columns as arguments\nfilter_dict: [{'product': 'product url'}]\n"", ""function name:division\nbase_api: http://127.0.0.1:5200/division\ndescription: Calcuates division of multiple data sources\nfilter_dict: [{'source_A': 'The data source which is divided by source_B'}, {'source_B': 'The data source which divides source_A'}]\n"", ""function name:getValues\nbase_api: http://127.0.0.1:5200/getValues\ndescription: Retrieves specififed data values in a list format\nfilter_dict: [{'columns': 'a column on wihich to match'}, {'values': 'a dict with a value to match if None returns the all columns from columns'}]\nexample: filter_dict:{'values':'None','column':'customer_id'}\n""]",0.5,1,0.25,1,0.4,1,1.0,1
37,737,What is Copycat's race?,simple,filter,superhero,filter for Copycat's race,filter,"[""function name:filter\nbase_api: http://127.0.0.1:5200/filter\ndescription: filters a data product based on the provided filterdict, it filters row wise keeping all input columns\nfilter_dict: [{'conditions': 'a dict ith the corresponding columns and their values'}]\nexample: {'condition':{'location':'berlin','year':{'min':2002,'max':2007}}\n"", ""function name:diffrence\nbase_api: http://127.0.0.1:5200/diffrence\ndescription: Calcuates diffrence between multiple data sources\nfilter_dict: [{'source_A': 'The data source from which source_B is subtracted'}, {'source_B': 'The data source which is subtracted from source_A'}]\n"", ""function name:multiplication\nbase_api: http://127.0.0.1:5200/multiplication\ndescription: Calcuates multiplication of multiple data sources\nfilter_dict: [{'source_A': 'The data source which is multiplied with source_B'}, {'source_B': 'The data source which is multiplied with source_A'}]\n"", ""function name:division\nbase_api: http://127.0.0.1:5200/division\ndescription: Calcuates division of multiple data sources\nfilter_dict: [{'source_A': 'The data source which is divided by source_B'}, {'source_B': 'The data source which divides source_A'}]\n""]",1.0,1,0.25,1,0.4,1,1.0,1
38,737,What is Copycat's race?,simple,retrieve,superhero,retrieve foreign_data dataset,retrieve,"[""function name:retrieve\ndescription: retrieves the specified data product, takes the data products name and a list of requested columns as arguments\nfilter_dict: [{'product': 'product url'}]\n"", ""function name:diffrence\nbase_api: http://127.0.0.1:5200/diffrence\ndescription: Calcuates diffrence between multiple data sources\nfilter_dict: [{'source_A': 'The data source from which source_B is subtracted'}, {'source_B': 'The data source which is subtracted from source_A'}]\n"", ""function name:returnResult\ndescription: retrieves or extracts  the previously computed data, specified  by the columns in a dataframe\nfilter_dict: [{'columns': 'which columns to retrun/extract'}]\n"", ""function name:getValues\nbase_api: http://127.0.0.1:5200/getValues\ndescription: Retrieves specififed data values in a list format\nfilter_dict: [{'columns': 'a column on wihich to match'}, {'values': 'a dict with a value to match if None returns the all columns from columns'}]\nexample: filter_dict:{'values':'None','column':'customer_id'}\n""]",1.0,1,0.25,1,0.4,1,1.0,1
39,737,What is Copycat's race?,simple,filter,superhero,filter for Copycat's characteristics,filter,"[""function name:filter\nbase_api: http://127.0.0.1:5200/filter\ndescription: filters a data product based on the provided filterdict, it filters row wise keeping all input columns\nfilter_dict: [{'conditions': 'a dict ith the corresponding columns and their values'}]\nexample: {'condition':{'location':'berlin','year':{'min':2002,'max':2007}}\n"", ""function name:diffrence\nbase_api: http://127.0.0.1:5200/diffrence\ndescription: Calcuates diffrence between multiple data sources\nfilter_dict: [{'source_A': 'The data source from which source_B is subtracted'}, {'source_B': 'The data source which is subtracted from source_A'}]\n"", ""function name:getValues\nbase_api: http://127.0.0.1:5200/getValues\ndescription: Retrieves specififed data values in a list format\nfilter_dict: [{'columns': 'a column on wihich to match'}, {'values': 'a dict with a value to match if None returns the all columns from columns'}]\nexample: filter_dict:{'values':'None','column':'customer_id'}\n"", ""function name:multiplication\nbase_api: http://127.0.0.1:5200/multiplication\ndescription: Calcuates multiplication of multiple data sources\nfilter_dict: [{'source_A': 'The data source which is multiplied with source_B'}, {'source_B': 'The data source which is multiplied with source_A'}]\n""]",1.0,1,0.25,1,0.4,1,1.0,1
40,737,What is Copycat's race?,simple,combine,superhero,combine race from race dataset and characteristics from foreign_data dataset,combine,"[""function name:combine\ndescription: combines to data products via a join\nfilter_dict: [{'columns_left': 'which columns of the first data product to match on'}, {'columns_right': 'which columns of the second data product to match on'}, {'type': 'equal or unequal'}]\n"", ""function name:diffrence\nbase_api: http://127.0.0.1:5200/diffrence\ndescription: Calcuates diffrence between multiple data sources\nfilter_dict: [{'source_A': 'The data source from which source_B is subtracted'}, {'source_B': 'The data source which is subtracted from source_A'}]\n"", ""function name:sum_multiple\nbase_api: http://127.0.0.1:5200/sum_multiple\ndescription: Calcuates summation of multiple data sources\nfilter_dict: [{'source_A': 'The data source which is added to source_B'}, {'source_B': 'The data source which is added to source_A'}]\n"", ""function name:multiplication\nbase_api: http://127.0.0.1:5200/multiplication\ndescription: Calcuates multiplication of multiple data sources\nfilter_dict: [{'source_A': 'The data source which is multiplied with source_B'}, {'source_B': 'The data source which is multiplied with source_A'}]\n""]",1.0,1,0.25,1,0.4,1,1.0,1
41,737,What is Copycat's race?,simple,returnResult,superhero,return finished product,returnResult,"[""function name:retrieve\ndescription: retrieves the specified data product, takes the data products name and a list of requested columns as arguments\nfilter_dict: [{'product': 'product url'}]\n"", ""function name:combine\ndescription: combines to data products via a join\nfilter_dict: [{'columns_left': 'which columns of the first data product to match on'}, {'columns_right': 'which columns of the second data product to match on'}, {'type': 'equal or unequal'}]\n"", ""function name:filter\nbase_api: http://127.0.0.1:5200/filter\ndescription: filters a data product based on the provided filterdict, it filters row wise keeping all input columns\nfilter_dict: [{'conditions': 'a dict ith the corresponding columns and their values'}]\nexample: {'condition':{'location':'berlin','year':{'min':2002,'max':2007}}\n"", ""function name:returnResult\ndescription: retrieves or extracts  the previously computed data, specified  by the columns in a dataframe\nfilter_dict: [{'columns': 'which columns to retrun/extract'}]\n""]",0.25,1,0.25,1,0.4,1,1.0,1
42,424,What proportion of cards do not have a text box with a normal layout?,simple,retrieve,card_games,retrieve card dataset,retrieve,"[""function name:retrieve\ndescription: retrieves the specified data product, takes the data products name and a list of requested columns as arguments\nfilter_dict: [{'product': 'product url'}]\n"", ""function name:getValues\nbase_api: http://127.0.0.1:5200/getValues\ndescription: Retrieves specififed data values in a list format\nfilter_dict: [{'columns': 'a column on wihich to match'}, {'values': 'a dict with a value to match if None returns the all columns from columns'}]\nexample: filter_dict:{'values':'None','column':'customer_id'}\n"", ""function name:diffrence\nbase_api: http://127.0.0.1:5200/diffrence\ndescription: Calcuates diffrence between multiple data sources\nfilter_dict: [{'source_A': 'The data source from which source_B is subtracted'}, {'source_B': 'The data source which is subtracted from source_A'}]\n"", ""function name:division\nbase_api: http://127.0.0.1:5200/division\ndescription: Calcuates division of multiple data sources\nfilter_dict: [{'source_A': 'The data source which is divided by source_B'}, {'source_B': 'The data source which divides source_A'}]\n""]",1.0,1,0.25,1,0.4,1,1.0,1
44,424,What proportion of cards do not have a text box with a normal layout?,simple,retrieve,card_games,retrieve posts dataset,retrieve,"[""function name:retrieve\ndescription: retrieves the specified data product, takes the data products name and a list of requested columns as arguments\nfilter_dict: [{'product': 'product url'}]\n"", ""function name:diffrence\nbase_api: http://127.0.0.1:5200/diffrence\ndescription: Calcuates diffrence between multiple data sources\nfilter_dict: [{'source_A': 'The data source from which source_B is subtracted'}, {'source_B': 'The data source which is subtracted from source_A'}]\n"", ""function name:getValues\nbase_api: http://127.0.0.1:5200/getValues\ndescription: Retrieves specififed data values in a list format\nfilter_dict: [{'columns': 'a column on wihich to match'}, {'values': 'a dict with a value to match if None returns the all columns from columns'}]\nexample: filter_dict:{'values':'None','column':'customer_id'}\n"", ""function name:sum_multiple\nbase_api: http://127.0.0.1:5200/sum_multiple\ndescription: Calcuates summation of multiple data sources\nfilter_dict: [{'source_A': 'The data source which is added to source_B'}, {'source_B': 'The data source which is added to source_A'}]\n""]",1.0,1,0.25,1,0.4,1,1.0,1
46,424,What proportion of cards do not have a text box with a normal layout?,simple,combine,card_games,combine results from card analysis and statistical methods,combine,"[""function name:combine\ndescription: combines to data products via a join\nfilter_dict: [{'columns_left': 'which columns of the first data product to match on'}, {'columns_right': 'which columns of the second data product to match on'}, {'type': 'equal or unequal'}]\n"", ""function name:sum_multiple\nbase_api: http://127.0.0.1:5200/sum_multiple\ndescription: Calcuates summation of multiple data sources\nfilter_dict: [{'source_A': 'The data source which is added to source_B'}, {'source_B': 'The data source which is added to source_A'}]\n"", ""function name:mean\nbase_api: http://127.0.0.1:5200/sum\ndescription: Calcuates the mean of a dataframe based on a list of group_by columns and\nfilter_dict: [{'group_by': 'a list of coulmns in the dataframe, can be None'}, {'columns': 'a list of columns for hicht the mean should be calculated, cant be None'}]\n"", ""function name:multiplication\nbase_api: http://127.0.0.1:5200/multiplication\ndescription: Calcuates multiplication of multiple data sources\nfilter_dict: [{'source_A': 'The data source which is multiplied with source_B'}, {'source_B': 'The data source which is multiplied with source_A'}]\n""]",1.0,1,0.25,1,0.4,1,1.0,1
47,424,What proportion of cards do not have a text box with a normal layout?,simple,returnResult,card_games,return finished product,returnResult,"[""function name:retrieve\ndescription: retrieves the specified data product, takes the data products name and a list of requested columns as arguments\nfilter_dict: [{'product': 'product url'}]\n"", ""function name:combine\ndescription: combines to data products via a join\nfilter_dict: [{'columns_left': 'which columns of the first data product to match on'}, {'columns_right': 'which columns of the second data product to match on'}, {'type': 'equal or unequal'}]\n"", ""function name:filter\nbase_api: http://127.0.0.1:5200/filter\ndescription: filters a data product based on the provided filterdict, it filters row wise keeping all input columns\nfilter_dict: [{'conditions': 'a dict ith the corresponding columns and their values'}]\nexample: {'condition':{'location':'berlin','year':{'min':2002,'max':2007}}\n"", ""function name:returnResult\ndescription: retrieves or extracts  the previously computed data, specified  by the columns in a dataframe\nfilter_dict: [{'columns': 'which columns to retrun/extract'}]\n""]",0.25,1,0.25,1,0.4,1,1.0,1
48,341,What are the borderless cards available without powerful foils?,simple,retrieve,card_games,retrieve Magic: The Gathering Card Data,retrieve,"[""function name:retrieve\ndescription: retrieves the specified data product, takes the data products name and a list of requested columns as arguments\nfilter_dict: [{'product': 'product url'}]\n"", ""function name:multiplication\nbase_api: http://127.0.0.1:5200/multiplication\ndescription: Calcuates multiplication of multiple data sources\nfilter_dict: [{'source_A': 'The data source which is multiplied with source_B'}, {'source_B': 'The data source which is multiplied with source_A'}]\n"", ""function name:getValues\nbase_api: http://127.0.0.1:5200/getValues\ndescription: Retrieves specififed data values in a list format\nfilter_dict: [{'columns': 'a column on wihich to match'}, {'values': 'a dict with a value to match if None returns the all columns from columns'}]\nexample: filter_dict:{'values':'None','column':'customer_id'}\n"", ""function name:diffrence\nbase_api: http://127.0.0.1:5200/diffrence\ndescription: Calcuates diffrence between multiple data sources\nfilter_dict: [{'source_A': 'The data source from which source_B is subtracted'}, {'source_B': 'The data source which is subtracted from source_A'}]\n""]",1.0,1,0.25,1,0.4,1,1.0,1
49,341,What are the borderless cards available without powerful foils?,simple,filter,card_games,filter for borderless cards,filter,"[""function name:filter\nbase_api: http://127.0.0.1:5200/filter\ndescription: filters a data product based on the provided filterdict, it filters row wise keeping all input columns\nfilter_dict: [{'conditions': 'a dict ith the corresponding columns and their values'}]\nexample: {'condition':{'location':'berlin','year':{'min':2002,'max':2007}}\n"", ""function name:division\nbase_api: http://127.0.0.1:5200/division\ndescription: Calcuates division of multiple data sources\nfilter_dict: [{'source_A': 'The data source which is divided by source_B'}, {'source_B': 'The data source which divides source_A'}]\n"", ""function name:diffrence\nbase_api: http://127.0.0.1:5200/diffrence\ndescription: Calcuates diffrence between multiple data sources\nfilter_dict: [{'source_A': 'The data source from which source_B is subtracted'}, {'source_B': 'The data source which is subtracted from source_A'}]\n"", ""function name:getValues\nbase_api: http://127.0.0.1:5200/getValues\ndescription: Retrieves specififed data values in a list format\nfilter_dict: [{'columns': 'a column on wihich to match'}, {'values': 'a dict with a value to match if None returns the all columns from columns'}]\nexample: filter_dict:{'values':'None','column':'customer_id'}\n""]",1.0,1,0.25,1,0.4,1,1.0,1
50,341,What are the borderless cards available without powerful foils?,simple,filter,card_games,filter for non-foil cards,filter,"[""function name:filter\nbase_api: http://127.0.0.1:5200/filter\ndescription: filters a data product based on the provided filterdict, it filters row wise keeping all input columns\nfilter_dict: [{'conditions': 'a dict ith the corresponding columns and their values'}]\nexample: {'condition':{'location':'berlin','year':{'min':2002,'max':2007}}\n"", ""function name:getValues\nbase_api: http://127.0.0.1:5200/getValues\ndescription: Retrieves specififed data values in a list format\nfilter_dict: [{'columns': 'a column on wihich to match'}, {'values': 'a dict with a value to match if None returns the all columns from columns'}]\nexample: filter_dict:{'values':'None','column':'customer_id'}\n"", ""function name:count\nbase_api: http://127.0.0.1:5200/count\ndescription: counts the occurences of a specific value or values\nfilter_dict: [{'columns': 'a column in which the value to count is present'}, {'value': 'the value to count '}]\n"", 'function name:sortby\nbase_api: http://127.0.0.1:5200/sortby\ndescription: sorts the data based on a the provided columns and either ascending or descending\nfilter_dict: [{\'columns\': \'a column on which the sorting is based on\'}, {\'ascending\': ""\'True\' if the data is sorted ascending, \'False\' for descending""}]\n']",1.0,1,0.25,1,0.4,1,1.0,1
51,341,What are the borderless cards available without powerful foils?,simple,retrieve,card_games,retrieve Core Set Information,retrieve,"[""function name:retrieve\ndescription: retrieves the specified data product, takes the data products name and a list of requested columns as arguments\nfilter_dict: [{'product': 'product url'}]\n"", ""function name:getValues\nbase_api: http://127.0.0.1:5200/getValues\ndescription: Retrieves specififed data values in a list format\nfilter_dict: [{'columns': 'a column on wihich to match'}, {'values': 'a dict with a value to match if None returns the all columns from columns'}]\nexample: filter_dict:{'values':'None','column':'customer_id'}\n"", ""function name:diffrence\nbase_api: http://127.0.0.1:5200/diffrence\ndescription: Calcuates diffrence between multiple data sources\nfilter_dict: [{'source_A': 'The data source from which source_B is subtracted'}, {'source_B': 'The data source which is subtracted from source_A'}]\n"", ""function name:count\nbase_api: http://127.0.0.1:5200/count\ndescription: counts the occurences of a specific value or values\nfilter_dict: [{'columns': 'a column in which the value to count is present'}, {'value': 'the value to count '}]\n""]",1.0,1,0.25,1,0.4,1,1.0,1
52,341,What are the borderless cards available without powerful foils?,simple,combine,card_games,combine results from Magic: The Gathering Card Data and Core Set Information,combine,"[""function name:combine\ndescription: combines to data products via a join\nfilter_dict: [{'columns_left': 'which columns of the first data product to match on'}, {'columns_right': 'which columns of the second data product to match on'}, {'type': 'equal or unequal'}]\n"", ""function name:sum_multiple\nbase_api: http://127.0.0.1:5200/sum_multiple\ndescription: Calcuates summation of multiple data sources\nfilter_dict: [{'source_A': 'The data source which is added to source_B'}, {'source_B': 'The data source which is added to source_A'}]\n"", ""function name:multiplication\nbase_api: http://127.0.0.1:5200/multiplication\ndescription: Calcuates multiplication of multiple data sources\nfilter_dict: [{'source_A': 'The data source which is multiplied with source_B'}, {'source_B': 'The data source which is multiplied with source_A'}]\n"", ""function name:division\nbase_api: http://127.0.0.1:5200/division\ndescription: Calcuates division of multiple data sources\nfilter_dict: [{'source_A': 'The data source which is divided by source_B'}, {'source_B': 'The data source which divides source_A'}]\n""]",1.0,1,0.25,1,0.4,1,1.0,1
53,341,What are the borderless cards available without powerful foils?,simple,retrieve,card_games,retrieve Card Characteristics Dataset,retrieve,"[""function name:retrieve\ndescription: retrieves the specified data product, takes the data products name and a list of requested columns as arguments\nfilter_dict: [{'product': 'product url'}]\n"", ""function name:diffrence\nbase_api: http://127.0.0.1:5200/diffrence\ndescription: Calcuates diffrence between multiple data sources\nfilter_dict: [{'source_A': 'The data source from which source_B is subtracted'}, {'source_B': 'The data source which is subtracted from source_A'}]\n"", ""function name:getValues\nbase_api: http://127.0.0.1:5200/getValues\ndescription: Retrieves specififed data values in a list format\nfilter_dict: [{'columns': 'a column on wihich to match'}, {'values': 'a dict with a value to match if None returns the all columns from columns'}]\nexample: filter_dict:{'values':'None','column':'customer_id'}\n"", ""function name:division\nbase_api: http://127.0.0.1:5200/division\ndescription: Calcuates division of multiple data sources\nfilter_dict: [{'source_A': 'The data source which is divided by source_B'}, {'source_B': 'The data source which divides source_A'}]\n""]",1.0,1,0.25,1,0.4,1,1.0,1
54,341,What are the borderless cards available without powerful foils?,simple,filter,card_games,filter for non-powerful foils,filter,"[""function name:filter\nbase_api: http://127.0.0.1:5200/filter\ndescription: filters a data product based on the provided filterdict, it filters row wise keeping all input columns\nfilter_dict: [{'conditions': 'a dict ith the corresponding columns and their values'}]\nexample: {'condition':{'location':'berlin','year':{'min':2002,'max':2007}}\n"", ""function name:division\nbase_api: http://127.0.0.1:5200/division\ndescription: Calcuates division of multiple data sources\nfilter_dict: [{'source_A': 'The data source which is divided by source_B'}, {'source_B': 'The data source which divides source_A'}]\n"", ""function name:diffrence\nbase_api: http://127.0.0.1:5200/diffrence\ndescription: Calcuates diffrence between multiple data sources\nfilter_dict: [{'source_A': 'The data source from which source_B is subtracted'}, {'source_B': 'The data source which is subtracted from source_A'}]\n"", ""function name:getValues\nbase_api: http://127.0.0.1:5200/getValues\ndescription: Retrieves specififed data values in a list format\nfilter_dict: [{'columns': 'a column on wihich to match'}, {'values': 'a dict with a value to match if None returns the all columns from columns'}]\nexample: filter_dict:{'values':'None','column':'customer_id'}\n""]",1.0,1,0.25,1,0.4,1,1.0,1
55,341,What are the borderless cards available without powerful foils?,simple,combine,card_games,combine results from the previous combination and Card Characteristics Dataset,combine,"[""function name:combine\ndescription: combines to data products via a join\nfilter_dict: [{'columns_left': 'which columns of the first data product to match on'}, {'columns_right': 'which columns of the second data product to match on'}, {'type': 'equal or unequal'}]\n"", ""function name:sum_multiple\nbase_api: http://127.0.0.1:5200/sum_multiple\ndescription: Calcuates summation of multiple data sources\nfilter_dict: [{'source_A': 'The data source which is added to source_B'}, {'source_B': 'The data source which is added to source_A'}]\n"", ""function name:multiplication\nbase_api: http://127.0.0.1:5200/multiplication\ndescription: Calcuates multiplication of multiple data sources\nfilter_dict: [{'source_A': 'The data source which is multiplied with source_B'}, {'source_B': 'The data source which is multiplied with source_A'}]\n"", ""function name:diffrence\nbase_api: http://127.0.0.1:5200/diffrence\ndescription: Calcuates diffrence between multiple data sources\nfilter_dict: [{'source_A': 'The data source from which source_B is subtracted'}, {'source_B': 'The data source which is subtracted from source_A'}]\n""]",1.0,1,0.25,1,0.4,1,1.0,1
56,341,What are the borderless cards available without powerful foils?,simple,returnResult,card_games,return finished product,returnResult,"[""function name:retrieve\ndescription: retrieves the specified data product, takes the data products name and a list of requested columns as arguments\nfilter_dict: [{'product': 'product url'}]\n"", ""function name:combine\ndescription: combines to data products via a join\nfilter_dict: [{'columns_left': 'which columns of the first data product to match on'}, {'columns_right': 'which columns of the second data product to match on'}, {'type': 'equal or unequal'}]\n"", ""function name:filter\nbase_api: http://127.0.0.1:5200/filter\ndescription: filters a data product based on the provided filterdict, it filters row wise keeping all input columns\nfilter_dict: [{'conditions': 'a dict ith the corresponding columns and their values'}]\nexample: {'condition':{'location':'berlin','year':{'min':2002,'max':2007}}\n"", ""function name:returnResult\ndescription: retrieves or extracts  the previously computed data, specified  by the columns in a dataframe\nfilter_dict: [{'columns': 'which columns to retrun/extract'}]\n""]",0.25,1,0.25,1,0.4,1,1.0,1
57,1145,Which top 4 leagues had the most games in the 2015-2016 season?,simple,retrieve,european_football_2,retrieve Match Dataset,retrieve,"[""function name:diffrence\nbase_api: http://127.0.0.1:5200/diffrence\ndescription: Calcuates diffrence between multiple data sources\nfilter_dict: [{'source_A': 'The data source from which source_B is subtracted'}, {'source_B': 'The data source which is subtracted from source_A'}]\n"", ""function name:retrieve\ndescription: retrieves the specified data product, takes the data products name and a list of requested columns as arguments\nfilter_dict: [{'product': 'product url'}]\n"", ""function name:multiplication\nbase_api: http://127.0.0.1:5200/multiplication\ndescription: Calcuates multiplication of multiple data sources\nfilter_dict: [{'source_A': 'The data source which is multiplied with source_B'}, {'source_B': 'The data source which is multiplied with source_A'}]\n"", ""function name:getValues\nbase_api: http://127.0.0.1:5200/getValues\ndescription: Retrieves specififed data values in a list format\nfilter_dict: [{'columns': 'a column on wihich to match'}, {'values': 'a dict with a value to match if None returns the all columns from columns'}]\nexample: filter_dict:{'values':'None','column':'customer_id'}\n""]",0.5,1,0.25,1,0.4,1,1.0,1
