id,superhero_name,full_name,gender_id,eye_colour_id,hair_colour_id,skin_colour_id,race_id,publisher_id,alignment_id,height_cm,weight_kg,gender,hero_id,power_id,power_name
188,Cogliostro,Cain,1,1,1,1,1.0,10.0,2.0,0.0,0.0,Male,188,61,Invulnerability
191,Colossus,Piotr Nikolaievitch Rasputin,1,28,4,1,42.0,13.0,1.0,226.0,225.0,Male,191,5,Cold Resistance
191,Colossus,Piotr Nikolaievitch Rasputin,1,28,4,1,42.0,13.0,1.0,226.0,225.0,Male,191,6,Durability
191,Colossus,Piotr Nikolaievitch Rasputin,1,28,4,1,42.0,13.0,1.0,226.0,225.0,Male,191,18,Super Strength
191,Colossus,Piotr Nikolaievitch Rasputin,1,28,4,1,42.0,13.0,1.0,226.0,225.0,Male,191,26,Stamina
191,Colossus,Piotr Nikolaievitch Rasputin,1,28,4,1,42.0,13.0,1.0,226.0,225.0,Male,191,31,Super Speed
191,Colossus,Piotr Nikolaievitch Rasputin,1,28,4,1,42.0,13.0,1.0,226.0,225.0,Male,191,61,Invulnerability
191,Colossus,Piotr Nikolaievitch Rasputin,1,28,4,1,42.0,13.0,1.0,226.0,225.0,Male,191,64,Self-Sustenance
191,Colossus,Piotr Nikolaievitch Rasputin,1,28,4,1,42.0,13.0,1.0,226.0,225.0,Male,191,86,Natural Armor
191,Colossus,Piotr Nikolaievitch Rasputin,1,28,4,1,42.0,13.0,1.0,226.0,225.0,Male,191,104,Heat Resistance
194,Cottonmouth,Burchell Clemens,1,9,4,1,24.0,13.0,2.0,183.0,99.0,Male,194,18,Super Strength
195,Crimson Crusader,Rory Destine,1,7,29,1,1.0,13.0,1.0,0.0,0.0,Male,195,9,Flight
195,Crimson Crusader,Rory Destine,1,7,29,1,1.0,13.0,1.0,0.0,0.0,Male,195,16,Longevity
195,Crimson Crusader,Rory Destine,1,7,29,1,1.0,13.0,1.0,0.0,0.0,Male,195,63,Force Fields
195,Crimson Crusader,Rory Destine,1,7,29,1,1.0,13.0,1.0,0.0,0.0,Male,195,96,Gravity Control
196,Crimson Dynamo,Anton Vanko,1,9,1,1,1.0,13.0,1.0,180.0,104.0,Male,196,6,Durability
196,Crimson Dynamo,Anton Vanko,1,9,1,1,1.0,13.0,1.0,180.0,104.0,Male,196,9,Flight
196,Crimson Dynamo,Anton Vanko,1,9,1,1,1.0,13.0,1.0,180.0,104.0,Male,196,18,Super Strength
196,Crimson Dynamo,Anton Vanko,1,9,1,1,1.0,13.0,1.0,180.0,104.0,Male,196,22,Energy Blasts
198,Curse,,1,1,1,1,1.0,10.0,2.0,,,Male,198,17,Intelligence
198,Curse,,1,1,1,1,1.0,10.0,2.0,,,Male,198,22,Energy Blasts
198,Curse,,1,1,1,1,1.0,10.0,2.0,,,Male,198,42,Magic
199,Cy-Gor,-,1,1,1,1,1.0,10.0,2.0,0.0,0.0,Male,199,15,Animal Attributes
199,Cy-Gor,-,1,1,1,1,1.0,10.0,2.0,0.0,0.0,Male,199,18,Super Strength
199,Cy-Gor,-,1,1,1,1,1.0,10.0,2.0,0.0,0.0,Male,199,26,Stamina
199,Cy-Gor,-,1,1,1,1,1.0,10.0,2.0,0.0,0.0,Male,199,29,Dexterity
199,Cy-Gor,-,1,1,1,1,1.0,10.0,2.0,0.0,0.0,Male,199,31,Super Speed
199,Cy-Gor,-,1,1,1,1,1.0,10.0,2.0,0.0,0.0,Male,199,39,Enhanced Senses
199,Cy-Gor,-,1,1,1,1,1.0,10.0,2.0,0.0,0.0,Male,199,73,Technopath/Cyberpath
200,Cyborg,Victor Stone,1,9,4,1,13.0,4.0,1.0,198.0,173.0,Male,200,6,Durability
200,Cyborg,Victor Stone,1,9,4,1,13.0,4.0,1.0,198.0,173.0,Male,200,9,Flight
200,Cyborg,Victor Stone,1,9,4,1,13.0,4.0,1.0,198.0,173.0,Male,200,18,Super Strength
200,Cyborg,Victor Stone,1,9,4,1,13.0,4.0,1.0,198.0,173.0,Male,200,26,Stamina
200,Cyborg,Victor Stone,1,9,4,1,13.0,4.0,1.0,198.0,173.0,Male,200,31,Super Speed
200,Cyborg,Victor Stone,1,9,4,1,13.0,4.0,1.0,198.0,173.0,Male,200,34,Weapon-based Powers
200,Cyborg,Victor Stone,1,9,4,1,13.0,4.0,1.0,198.0,173.0,Male,200,39,Enhanced Senses
200,Cyborg,Victor Stone,1,9,4,1,13.0,4.0,1.0,198.0,173.0,Male,200,73,Technopath/Cyberpath
200,Cyborg,Victor Stone,1,9,4,1,13.0,4.0,1.0,198.0,173.0,Male,200,81,Enhanced Hearing
200,Cyborg,Victor Stone,1,9,4,1,13.0,4.0,1.0,198.0,173.0,Male,200,86,Natural Armor
200,Cyborg,Victor Stone,1,9,4,1,13.0,4.0,1.0,198.0,173.0,Male,200,93,Power Suit
200,Cyborg,Victor Stone,1,9,4,1,13.0,4.0,1.0,198.0,173.0,Male,200,157,Vision - Thermal
201,Cyborg Superman,Henry Henshaw,1,7,4,1,13.0,4.0,2.0,0.0,0.0,Male,201,6,Durability
201,Cyborg Superman,Henry Henshaw,1,7,4,1,13.0,4.0,2.0,0.0,0.0,Male,201,8,Energy Absorption
201,Cyborg Superman,Henry Henshaw,1,7,4,1,13.0,4.0,2.0,0.0,0.0,Male,201,9,Flight
201,Cyborg Superman,Henry Henshaw,1,7,4,1,13.0,4.0,2.0,0.0,0.0,Male,201,18,Super Strength
201,Cyborg Superman,Henry Henshaw,1,7,4,1,13.0,4.0,2.0,0.0,0.0,Male,201,26,Stamina
201,Cyborg Superman,Henry Henshaw,1,7,4,1,13.0,4.0,2.0,0.0,0.0,Male,201,31,Super Speed
201,Cyborg Superman,Henry Henshaw,1,7,4,1,13.0,4.0,2.0,0.0,0.0,Male,201,50,Immortality
201,Cyborg Superman,Henry Henshaw,1,7,4,1,13.0,4.0,2.0,0.0,0.0,Male,201,61,Invulnerability
201,Cyborg Superman,Henry Henshaw,1,7,4,1,13.0,4.0,2.0,0.0,0.0,Male,201,62,Energy Constructs
201,Cyborg Superman,Henry Henshaw,1,7,4,1,13.0,4.0,2.0,0.0,0.0,Male,201,73,Technopath/Cyberpath
201,Cyborg Superman,Henry Henshaw,1,7,4,1,13.0,4.0,2.0,0.0,0.0,Male,201,81,Enhanced Hearing
201,Cyborg Superman,Henry Henshaw,1,7,4,1,13.0,4.0,2.0,0.0,0.0,Male,201,89,Molecular Manipulation
201,Cyborg Superman,Henry Henshaw,1,7,4,1,13.0,4.0,2.0,0.0,0.0,Male,201,103,Energy Manipulation
201,Cyborg Superman,Henry Henshaw,1,7,4,1,13.0,4.0,2.0,0.0,0.0,Male,201,119,Vision - Telescopic
201,Cyborg Superman,Henry Henshaw,1,7,4,1,13.0,4.0,2.0,0.0,0.0,Male,201,139,Vision - Microscopic
201,Cyborg Superman,Henry Henshaw,1,7,4,1,13.0,4.0,2.0,0.0,0.0,Male,201,144,Vision - Night
201,Cyborg Superman,Henry Henshaw,1,7,4,1,13.0,4.0,2.0,0.0,0.0,Male,201,151,Vision - Heat
201,Cyborg Superman,Henry Henshaw,1,7,4,1,13.0,4.0,2.0,0.0,0.0,Male,201,154,Qwardian Power Ring
201,Cyborg Superman,Henry Henshaw,1,7,4,1,13.0,4.0,2.0,0.0,0.0,Male,201,156,Vision - X-Ray
202,Cyclops,Scott Summers,1,9,9,1,42.0,13.0,1.0,191.0,88.0,Male,202,1,Agility
202,Cyclops,Scott Summers,1,9,9,1,42.0,13.0,1.0,191.0,88.0,Male,202,8,Energy Absorption
202,Cyclops,Scott Summers,1,9,9,1,42.0,13.0,1.0,191.0,88.0,Male,202,12,Marksmanship
202,Cyclops,Scott Summers,1,9,9,1,42.0,13.0,1.0,191.0,88.0,Male,202,17,Intelligence
202,Cyclops,Scott Summers,1,9,9,1,42.0,13.0,1.0,191.0,88.0,Male,202,22,Energy Blasts
202,Cyclops,Scott Summers,1,9,9,1,42.0,13.0,1.0,191.0,88.0,Male,202,41,Energy Beams
202,Cyclops,Scott Summers,1,9,9,1,42.0,13.0,1.0,191.0,88.0,Male,202,122,Energy Resistance
207,Daredevil,,1,7,23,1,24.0,13.0,1.0,183.0,90.0,Male,207,1,Agility
207,Daredevil,,1,7,23,1,24.0,13.0,1.0,183.0,90.0,Male,207,7,Stealth
207,Daredevil,,1,7,23,1,24.0,13.0,1.0,183.0,90.0,Male,207,12,Marksmanship
207,Daredevil,,1,7,23,1,24.0,13.0,1.0,183.0,90.0,Male,207,13,Weapons Master
207,Daredevil,,1,7,23,1,24.0,13.0,1.0,183.0,90.0,Male,207,17,Intelligence
207,Daredevil,,1,7,23,1,24.0,13.0,1.0,183.0,90.0,Male,207,20,Telepathy
207,Daredevil,,1,7,23,1,24.0,13.0,1.0,183.0,90.0,Male,207,26,Stamina
207,Daredevil,,1,7,23,1,24.0,13.0,1.0,183.0,90.0,Male,207,39,Enhanced Senses
207,Daredevil,,1,7,23,1,24.0,13.0,1.0,183.0,90.0,Male,207,60,Reflexes
207,Daredevil,,1,7,23,1,24.0,13.0,1.0,183.0,90.0,Male,207,81,Enhanced Hearing
207,Daredevil,,1,7,23,1,24.0,13.0,1.0,183.0,90.0,Male,207,99,Echolocation
207,Daredevil,,1,7,23,1,24.0,13.0,1.0,183.0,90.0,Male,207,107,Enhanced Smell
207,Daredevil,,1,7,23,1,24.0,13.0,1.0,183.0,90.0,Male,207,133,Enhanced Touch
207,Daredevil,,1,7,23,1,24.0,13.0,1.0,183.0,90.0,Male,207,153,Radar Sense
208,Darkhawk,Christopher Powell,1,9,9,1,24.0,13.0,1.0,185.0,81.0,Male,208,6,Durability
208,Darkhawk,Christopher Powell,1,9,9,1,24.0,13.0,1.0,185.0,81.0,Male,208,9,Flight
208,Darkhawk,Christopher Powell,1,9,9,1,24.0,13.0,1.0,185.0,81.0,Male,208,22,Energy Blasts
208,Darkhawk,Christopher Powell,1,9,9,1,24.0,13.0,1.0,185.0,81.0,Male,208,34,Weapon-based Powers
208,Darkhawk,Christopher Powell,1,9,9,1,24.0,13.0,1.0,185.0,81.0,Male,208,63,Force Fields
208,Darkhawk,Christopher Powell,1,9,9,1,24.0,13.0,1.0,185.0,81.0,Male,208,93,Power Suit
208,Darkhawk,Christopher Powell,1,9,9,1,24.0,13.0,1.0,185.0,81.0,Male,208,119,Vision - Telescopic
208,Darkhawk,Christopher Powell,1,9,9,1,24.0,13.0,1.0,185.0,81.0,Male,208,145,Vision - Infrared
209,Darkman,Peyton Westlake,1,1,1,1,24.0,24.0,1.0,0.0,0.0,Male,209,6,Durability
209,Darkman,Peyton Westlake,1,1,1,1,24.0,24.0,1.0,0.0,0.0,Male,209,17,Intelligence
209,Darkman,Peyton Westlake,1,1,1,1,24.0,24.0,1.0,0.0,0.0,Male,209,18,Super Strength
210,Darkseid,Uxas,1,23,1,13,44.0,4.0,2.0,267.0,817.0,Male,210,1,Agility
210,Darkseid,Uxas,1,23,1,13,44.0,4.0,2.0,267.0,817.0,Male,210,2,Accelerated Healing
210,Darkseid,Uxas,1,23,1,13,44.0,4.0,2.0,267.0,817.0,Male,210,4,Dimensional Awareness
210,Darkseid,Uxas,1,23,1,13,44.0,4.0,2.0,267.0,817.0,Male,210,9,Flight
210,Darkseid,Uxas,1,23,1,13,44.0,4.0,2.0,267.0,817.0,Male,210,12,Marksmanship
210,Darkseid,Uxas,1,23,1,13,44.0,4.0,2.0,267.0,817.0,Male,210,17,Intelligence
210,Darkseid,Uxas,1,23,1,13,44.0,4.0,2.0,267.0,817.0,Male,210,18,Super Strength
210,Darkseid,Uxas,1,23,1,13,44.0,4.0,2.0,267.0,817.0,Male,210,20,Telepathy
210,Darkseid,Uxas,1,23,1,13,44.0,4.0,2.0,267.0,817.0,Male,210,22,Energy Blasts
210,Darkseid,Uxas,1,23,1,13,44.0,4.0,2.0,267.0,817.0,Male,210,24,Size Changing
210,Darkseid,Uxas,1,23,1,13,44.0,4.0,2.0,267.0,817.0,Male,210,26,Stamina
210,Darkseid,Uxas,1,23,1,13,44.0,4.0,2.0,267.0,817.0,Male,210,31,Super Speed
210,Darkseid,Uxas,1,23,1,13,44.0,4.0,2.0,267.0,817.0,Male,210,38,Teleportation
210,Darkseid,Uxas,1,23,1,13,44.0,4.0,2.0,267.0,817.0,Male,210,40,Telekinesis
210,Darkseid,Uxas,1,23,1,13,44.0,4.0,2.0,267.0,817.0,Male,210,41,Energy Beams
210,Darkseid,Uxas,1,23,1,13,44.0,4.0,2.0,267.0,817.0,Male,210,46,Dimensional Travel
210,Darkseid,Uxas,1,23,1,13,44.0,4.0,2.0,267.0,817.0,Male,210,50,Immortality
210,Darkseid,Uxas,1,23,1,13,44.0,4.0,2.0,267.0,817.0,Male,210,54,Astral Projection
210,Darkseid,Uxas,1,23,1,13,44.0,4.0,2.0,267.0,817.0,Male,210,60,Reflexes
210,Darkseid,Uxas,1,23,1,13,44.0,4.0,2.0,267.0,817.0,Male,210,61,Invulnerability
210,Darkseid,Uxas,1,23,1,13,44.0,4.0,2.0,267.0,817.0,Male,210,63,Force Fields
210,Darkseid,Uxas,1,23,1,13,44.0,4.0,2.0,267.0,817.0,Male,210,69,Psionic Powers
210,Darkseid,Uxas,1,23,1,13,44.0,4.0,2.0,267.0,817.0,Male,210,78,Mind Control
210,Darkseid,Uxas,1,23,1,13,44.0,4.0,2.0,267.0,817.0,Male,210,89,Molecular Manipulation
210,Darkseid,Uxas,1,23,1,13,44.0,4.0,2.0,267.0,817.0,Male,210,100,Levitation
210,Darkseid,Uxas,1,23,1,13,44.0,4.0,2.0,267.0,817.0,Male,210,103,Energy Manipulation
210,Darkseid,Uxas,1,23,1,13,44.0,4.0,2.0,267.0,817.0,Male,210,120,Toxin and Disease Resistance
210,Darkseid,Uxas,1,23,1,13,44.0,4.0,2.0,267.0,817.0,Male,210,149,Resurrection
213,Darth Maul,-,1,35,1,24,15.0,5.0,2.0,170.0,0.0,Male,213,1,Agility
213,Darth Maul,-,1,35,1,24,15.0,5.0,2.0,170.0,0.0,Male,213,6,Durability
213,Darth Maul,-,1,35,1,24,15.0,5.0,2.0,170.0,0.0,Male,213,7,Stealth
213,Darth Maul,-,1,35,1,24,15.0,5.0,2.0,170.0,0.0,Male,213,10,Danger Sense
213,Darth Maul,-,1,35,1,24,15.0,5.0,2.0,170.0,0.0,Male,213,12,Marksmanship
213,Darth Maul,-,1,35,1,24,15.0,5.0,2.0,170.0,0.0,Male,213,13,Weapons Master
213,Darth Maul,-,1,35,1,24,15.0,5.0,2.0,170.0,0.0,Male,213,18,Super Strength
213,Darth Maul,-,1,35,1,24,15.0,5.0,2.0,170.0,0.0,Male,213,20,Telepathy
213,Darth Maul,-,1,35,1,24,15.0,5.0,2.0,170.0,0.0,Male,213,26,Stamina
213,Darth Maul,-,1,35,1,24,15.0,5.0,2.0,170.0,0.0,Male,213,35,Electrokinesis
213,Darth Maul,-,1,35,1,24,15.0,5.0,2.0,170.0,0.0,Male,213,36,Darkforce Manipulation
213,Darth Maul,-,1,35,1,24,15.0,5.0,2.0,170.0,0.0,Male,213,40,Telekinesis
213,Darth Maul,-,1,35,1,24,15.0,5.0,2.0,170.0,0.0,Male,213,108,Illusions
213,Darth Maul,-,1,35,1,24,15.0,5.0,2.0,170.0,0.0,Male,213,148,The Force
214,Darth Vader,Anakin Skywalker,1,33,1,1,13.0,5.0,2.0,198.0,135.0,Male,214,1,Agility
214,Darth Vader,Anakin Skywalker,1,33,1,1,13.0,5.0,2.0,198.0,135.0,Male,214,2,Accelerated Healing
214,Darth Vader,Anakin Skywalker,1,33,1,1,13.0,5.0,2.0,198.0,135.0,Male,214,6,Durability
214,Darth Vader,Anakin Skywalker,1,33,1,1,13.0,5.0,2.0,198.0,135.0,Male,214,7,Stealth
214,Darth Vader,Anakin Skywalker,1,33,1,1,13.0,5.0,2.0,198.0,135.0,Male,214,10,Danger Sense
214,Darth Vader,Anakin Skywalker,1,33,1,1,13.0,5.0,2.0,198.0,135.0,Male,214,12,Marksmanship
214,Darth Vader,Anakin Skywalker,1,33,1,1,13.0,5.0,2.0,198.0,135.0,Male,214,13,Weapons Master
214,Darth Vader,Anakin Skywalker,1,33,1,1,13.0,5.0,2.0,198.0,135.0,Male,214,17,Intelligence
214,Darth Vader,Anakin Skywalker,1,33,1,1,13.0,5.0,2.0,198.0,135.0,Male,214,20,Telepathy
214,Darth Vader,Anakin Skywalker,1,33,1,1,13.0,5.0,2.0,198.0,135.0,Male,214,22,Energy Blasts
214,Darth Vader,Anakin Skywalker,1,33,1,1,13.0,5.0,2.0,198.0,135.0,Male,214,31,Super Speed
214,Darth Vader,Anakin Skywalker,1,33,1,1,13.0,5.0,2.0,198.0,135.0,Male,214,35,Electrokinesis
214,Darth Vader,Anakin Skywalker,1,33,1,1,13.0,5.0,2.0,198.0,135.0,Male,214,39,Enhanced Senses
214,Darth Vader,Anakin Skywalker,1,33,1,1,13.0,5.0,2.0,198.0,135.0,Male,214,40,Telekinesis
214,Darth Vader,Anakin Skywalker,1,33,1,1,13.0,5.0,2.0,198.0,135.0,Male,214,44,Jump
214,Darth Vader,Anakin Skywalker,1,33,1,1,13.0,5.0,2.0,198.0,135.0,Male,214,54,Astral Projection
214,Darth Vader,Anakin Skywalker,1,33,1,1,13.0,5.0,2.0,198.0,135.0,Male,214,60,Reflexes
214,Darth Vader,Anakin Skywalker,1,33,1,1,13.0,5.0,2.0,198.0,135.0,Male,214,63,Force Fields
214,Darth Vader,Anakin Skywalker,1,33,1,1,13.0,5.0,2.0,198.0,135.0,Male,214,69,Psionic Powers
214,Darth Vader,Anakin Skywalker,1,33,1,1,13.0,5.0,2.0,198.0,135.0,Male,214,77,Precognition
214,Darth Vader,Anakin Skywalker,1,33,1,1,13.0,5.0,2.0,198.0,135.0,Male,214,81,Enhanced Hearing
214,Darth Vader,Anakin Skywalker,1,33,1,1,13.0,5.0,2.0,198.0,135.0,Male,214,84,Hypnokinesis
214,Darth Vader,Anakin Skywalker,1,33,1,1,13.0,5.0,2.0,198.0,135.0,Male,214,98,Light Control
214,Darth Vader,Anakin Skywalker,1,33,1,1,13.0,5.0,2.0,198.0,135.0,Male,214,108,Illusions
214,Darth Vader,Anakin Skywalker,1,33,1,1,13.0,5.0,2.0,198.0,135.0,Male,214,113,Cloaking
214,Darth Vader,Anakin Skywalker,1,33,1,1,13.0,5.0,2.0,198.0,135.0,Male,214,148,The Force
215,Dash,Dashiell Robert Parr,1,7,6,1,24.0,3.0,1.0,122.0,27.0,Male,215,1,Agility
215,Dash,Dashiell Robert Parr,1,7,6,1,24.0,3.0,1.0,122.0,27.0,Male,215,26,Stamina
215,Dash,Dashiell Robert Parr,1,7,6,1,24.0,3.0,1.0,122.0,27.0,Male,215,31,Super Speed
215,Dash,Dashiell Robert Parr,1,7,6,1,24.0,3.0,1.0,122.0,27.0,Male,215,60,Reflexes
216,Data,-,1,33,9,1,5.0,20.0,1.0,0.0,0.0,Male,216,1,Agility
216,Data,-,1,33,9,1,5.0,20.0,1.0,0.0,0.0,Male,216,5,Cold Resistance
216,Data,-,1,33,9,1,5.0,20.0,1.0,0.0,0.0,Male,216,6,Durability
216,Data,-,1,33,9,1,5.0,20.0,1.0,0.0,0.0,Male,216,16,Longevity
216,Data,-,1,33,9,1,5.0,20.0,1.0,0.0,0.0,Male,216,17,Intelligence
216,Data,-,1,33,9,1,5.0,20.0,1.0,0.0,0.0,Male,216,18,Super Strength
216,Data,-,1,33,9,1,5.0,20.0,1.0,0.0,0.0,Male,216,31,Super Speed
216,Data,-,1,33,9,1,5.0,20.0,1.0,0.0,0.0,Male,216,39,Enhanced Senses
216,Data,-,1,33,9,1,5.0,20.0,1.0,0.0,0.0,Male,216,59,Enhanced Memory
216,Data,-,1,33,9,1,5.0,20.0,1.0,0.0,0.0,Male,216,60,Reflexes
216,Data,-,1,33,9,1,5.0,20.0,1.0,0.0,0.0,Male,216,73,Technopath/Cyberpath
216,Data,-,1,33,9,1,5.0,20.0,1.0,0.0,0.0,Male,216,81,Enhanced Hearing
216,Data,-,1,33,9,1,5.0,20.0,1.0,0.0,0.0,Male,216,88,Enhanced Sight
216,Data,-,1,33,9,1,5.0,20.0,1.0,0.0,0.0,Male,216,104,Heat Resistance
216,Data,-,1,33,9,1,5.0,20.0,1.0,0.0,0.0,Male,216,107,Enhanced Smell
216,Data,-,1,33,9,1,5.0,20.0,1.0,0.0,0.0,Male,216,125,Omnilingualism
218,Deadman,Boston Brand,1,7,4,1,24.0,4.0,1.0,183.0,90.0,Male,218,1,Agility
218,Deadman,Boston Brand,1,7,4,1,24.0,4.0,1.0,183.0,90.0,Male,218,3,Lantern Power Ring
218,Deadman,Boston Brand,1,7,4,1,24.0,4.0,1.0,183.0,90.0,Male,218,9,Flight
218,Deadman,Boston Brand,1,7,4,1,24.0,4.0,1.0,183.0,90.0,Male,218,26,Stamina
218,Deadman,Boston Brand,1,7,4,1,24.0,4.0,1.0,183.0,90.0,Male,218,32,Possession
218,Deadman,Boston Brand,1,7,4,1,24.0,4.0,1.0,183.0,90.0,Male,218,38,Teleportation
218,Deadman,Boston Brand,1,7,4,1,24.0,4.0,1.0,183.0,90.0,Male,218,42,Magic
218,Deadman,Boston Brand,1,7,4,1,24.0,4.0,1.0,183.0,90.0,Male,218,50,Immortality
218,Deadman,Boston Brand,1,7,4,1,24.0,4.0,1.0,183.0,90.0,Male,218,53,Phasing
218,Deadman,Boston Brand,1,7,4,1,24.0,4.0,1.0,183.0,90.0,Male,218,87,Intangibility
218,Deadman,Boston Brand,1,7,4,1,24.0,4.0,1.0,183.0,90.0,Male,218,100,Levitation
218,Deadman,Boston Brand,1,7,4,1,24.0,4.0,1.0,183.0,90.0,Male,218,135,Invisibility
219,Deadpool,,1,9,1,1,42.0,13.0,3.0,188.0,95.0,Male,219,1,Agility
219,Deadpool,,1,9,1,1,42.0,13.0,3.0,188.0,95.0,Male,219,2,Accelerated Healing
219,Deadpool,,1,9,1,1,42.0,13.0,3.0,188.0,95.0,Male,219,4,Dimensional Awareness
219,Deadpool,,1,9,1,1,42.0,13.0,3.0,188.0,95.0,Male,219,7,Stealth
219,Deadpool,,1,9,1,1,42.0,13.0,3.0,188.0,95.0,Male,219,12,Marksmanship
219,Deadpool,,1,9,1,1,42.0,13.0,3.0,188.0,95.0,Male,219,13,Weapons Master
219,Deadpool,,1,9,1,1,42.0,13.0,3.0,188.0,95.0,Male,219,16,Longevity
219,Deadpool,,1,9,1,1,42.0,13.0,3.0,188.0,95.0,Male,219,26,Stamina
219,Deadpool,,1,9,1,1,42.0,13.0,3.0,188.0,95.0,Male,219,34,Weapon-based Powers
219,Deadpool,,1,9,1,1,42.0,13.0,3.0,188.0,95.0,Male,219,38,Teleportation
219,Deadpool,,1,9,1,1,42.0,13.0,3.0,188.0,95.0,Male,219,50,Immortality
219,Deadpool,,1,9,1,1,42.0,13.0,3.0,188.0,95.0,Male,219,60,Reflexes
219,Deadpool,,1,9,1,1,42.0,13.0,3.0,188.0,95.0,Male,219,97,Regeneration
219,Deadpool,,1,9,1,1,42.0,13.0,3.0,188.0,95.0,Male,219,120,Toxin and Disease Resistance
219,Deadpool,,1,9,1,1,42.0,13.0,3.0,188.0,95.0,Male,219,123,Telepathy Resistance
219,Deadpool,,1,9,1,1,42.0,13.0,3.0,188.0,95.0,Male,219,128,Mind Control Resistance
220,Deadshot,Floyd Lawton,1,9,9,1,24.0,4.0,2.0,185.0,91.0,Male,220,7,Stealth
220,Deadshot,Floyd Lawton,1,9,9,1,24.0,4.0,2.0,185.0,91.0,Male,220,12,Marksmanship
220,Deadshot,Floyd Lawton,1,9,9,1,24.0,4.0,2.0,185.0,91.0,Male,220,13,Weapons Master
220,Deadshot,Floyd Lawton,1,9,9,1,24.0,4.0,2.0,185.0,91.0,Male,220,26,Stamina
221,Deathlok,Luther Manning,1,9,13,1,13.0,13.0,1.0,193.0,178.0,Male,221,1,Agility
221,Deathlok,Luther Manning,1,9,13,1,13.0,13.0,1.0,193.0,178.0,Male,221,6,Durability
221,Deathlok,Luther Manning,1,9,13,1,13.0,13.0,1.0,193.0,178.0,Male,221,17,Intelligence
221,Deathlok,Luther Manning,1,9,13,1,13.0,13.0,1.0,193.0,178.0,Male,221,18,Super Strength
221,Deathlok,Luther Manning,1,9,13,1,13.0,13.0,1.0,193.0,178.0,Male,221,26,Stamina
221,Deathlok,Luther Manning,1,9,13,1,13.0,13.0,1.0,193.0,178.0,Male,221,31,Super Speed
221,Deathlok,Luther Manning,1,9,13,1,13.0,13.0,1.0,193.0,178.0,Male,221,59,Enhanced Memory
221,Deathlok,Luther Manning,1,9,13,1,13.0,13.0,1.0,193.0,178.0,Male,221,60,Reflexes
221,Deathlok,Luther Manning,1,9,13,1,13.0,13.0,1.0,193.0,178.0,Male,221,119,Vision - Telescopic
221,Deathlok,Luther Manning,1,9,13,1,13.0,13.0,1.0,193.0,178.0,Male,221,139,Vision - Microscopic
221,Deathlok,Luther Manning,1,9,13,1,13.0,13.0,1.0,193.0,178.0,Male,221,145,Vision - Infrared
222,Deathstroke,Slade Joseph Wilson,1,7,31,1,24.0,4.0,3.0,193.0,101.0,Male,222,1,Agility
222,Deathstroke,Slade Joseph Wilson,1,7,31,1,24.0,4.0,3.0,193.0,101.0,Male,222,2,Accelerated Healing
222,Deathstroke,Slade Joseph Wilson,1,7,31,1,24.0,4.0,3.0,193.0,101.0,Male,222,6,Durability
222,Deathstroke,Slade Joseph Wilson,1,7,31,1,24.0,4.0,3.0,193.0,101.0,Male,222,13,Weapons Master
222,Deathstroke,Slade Joseph Wilson,1,7,31,1,24.0,4.0,3.0,193.0,101.0,Male,222,16,Longevity
222,Deathstroke,Slade Joseph Wilson,1,7,31,1,24.0,4.0,3.0,193.0,101.0,Male,222,18,Super Strength
222,Deathstroke,Slade Joseph Wilson,1,7,31,1,24.0,4.0,3.0,193.0,101.0,Male,222,31,Super Speed
222,Deathstroke,Slade Joseph Wilson,1,7,31,1,24.0,4.0,3.0,193.0,101.0,Male,222,34,Weapon-based Powers
222,Deathstroke,Slade Joseph Wilson,1,7,31,1,24.0,4.0,3.0,193.0,101.0,Male,222,39,Enhanced Senses
222,Deathstroke,Slade Joseph Wilson,1,7,31,1,24.0,4.0,3.0,193.0,101.0,Male,222,60,Reflexes
222,Deathstroke,Slade Joseph Wilson,1,7,31,1,24.0,4.0,3.0,193.0,101.0,Male,222,120,Toxin and Disease Resistance
223,Demogoblin,-,1,23,1,1,17.0,13.0,2.0,185.0,95.0,Male,223,1,Agility
223,Demogoblin,-,1,23,1,1,17.0,13.0,2.0,185.0,95.0,Male,223,18,Super Strength
223,Demogoblin,-,1,23,1,1,17.0,13.0,2.0,185.0,95.0,Male,223,20,Telepathy
223,Demogoblin,-,1,23,1,1,17.0,13.0,2.0,185.0,95.0,Male,223,26,Stamina
223,Demogoblin,-,1,23,1,1,17.0,13.0,2.0,185.0,95.0,Male,223,31,Super Speed
223,Demogoblin,-,1,23,1,1,17.0,13.0,2.0,185.0,95.0,Male,223,42,Magic
223,Demogoblin,-,1,23,1,1,17.0,13.0,2.0,185.0,95.0,Male,223,60,Reflexes
223,Demogoblin,-,1,23,1,1,17.0,13.0,2.0,185.0,95.0,Male,223,105,Natural Weapons
224,Destroyer,-,1,1,1,1,1.0,13.0,2.0,188.0,383.0,Male,224,18,Super Strength
224,Destroyer,-,1,1,1,1,1.0,13.0,2.0,188.0,383.0,Male,224,22,Energy Blasts
224,Destroyer,-,1,1,1,1,1.0,13.0,2.0,188.0,383.0,Male,224,24,Size Changing
224,Destroyer,-,1,1,1,1,1.0,13.0,2.0,188.0,383.0,Male,224,89,Molecular Manipulation
224,Destroyer,-,1,1,1,1,1.0,13.0,2.0,188.0,383.0,Male,224,100,Levitation
